rating,company name,headquarters,founded,company_age,type of ownership,industry,sector,revenue,competitors,min_salary,max_salary,avg_salary,job_state,same_state,job_title,job_level,python,excel,sql,tableau,aws,spark,hadoop,azure,segment
5.0,Genesis Research,Hoboken,2009,15,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,90000,124000,107000.0,Hoboken,1,NA,NA,1,0,1,0,0,0,0,0,Small
3.7,Sanofi,Paris,1973,51,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, GlaxoSmithKline",90000,124000,107000.0,Cambridge,0,Data scientist,NA,1,0,1,1,0,0,0,0,Corporate
3.7,XPO Logistics,Greenwich,2011,13,Company - Public,Transportation Management,Transportation & Logistics,$10+ billion (USD),"DHL Supply Chain, UPS, FedEx",90000,124000,107000.0,Lebanon,0,Data scientist,NA,1,0,1,0,0,0,0,0,Corporate
3.9,Trace Data,Santa Ana,2000,24,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),NA,90000,124000,107000.0,Oakland,0,Data scientist,NA,1,0,1,0,0,1,0,0,Middle
4.3,Descript,Houston,0,0,Company - Private,NA,NA,Less than $1 million (USD),NA,90000,124000,107000.0,San Francisco,0,Data scientist,NA,1,0,0,0,0,0,0,0,Small
4.2,Rincon Research Corporation,Tucson,1983,41,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),"Raytheon Technologies, General Dynamics, MIT Lincoln Laboratory",90000,124000,107000.0,Melbourne,0,NA,NA,1,0,0,0,0,0,0,0,Middle
3.7,MassMutual,Springfield,1851,173,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),NA,90000,124000,107000.0,Boston,0,Data scientist,Senior,1,0,1,0,1,1,1,0,Corporate
4.0,Better Hire,Birmingham,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,90000,124000,107000.0,Birmingham,1,Data scientist,NA,0,0,1,0,0,0,0,0,Small
3.3,Parker Hannifin,Cleveland,1917,107,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),"Eaton, SMC Corporation, Bosch Rexroth",90000,124000,107000.0,Cleveland,1,Data scientist,NA,1,1,1,0,0,0,0,0,Corporate
4.1,Gallup,Washington,1935,89,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,"Advisory Board, Booz Allen Hamilton, McKinsey & Company",90000,124000,107000.0,New York,0,Data scientist,NA,1,1,0,0,0,0,0,0,Corporate
3.3,Insider Inc,New York,2007,17,Company - Private,News Outlet,Media,$50 to $100 million (USD),NA,90000,124000,107000.0,New York,1,Data scientist,NA,1,1,0,0,0,0,0,0,Middle
3.9,Rapid Value Solutions,Pleasanton,2009,15,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,90000,124000,107000.0,San Francisco,0,Data scientist,NA,1,0,1,0,1,0,0,0,Middle
3.1,Battelle,Columbus,1929,95,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD),NA,90000,124000,107000.0,Norwell,0,NA,NA,0,1,1,0,0,0,0,0,Corporate
4.2,Ntrepid,Herndon,2010,14,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),"Bromium, FireEye, Authentic8",90000,124000,107000.0,Herndon,1,NA,NA,1,0,1,0,0,0,0,0,Middle
5.0,"The Drive Media, Inc.",NA,0,0,NA,NA,NA,Unknown / Non-Applicable,NA,90000,124000,107000.0,New York,0,Data scientist,NA,1,1,1,0,0,0,0,0,NA
2.9,Affinity Solutions,New York,1998,26,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",90000,124000,107000.0,San Jose,0,Data engineer,NA,1,0,1,1,0,1,0,0,Middle
4.7,Sage Intacct,San Jose,1999,25,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,90000,124000,107000.0,San Francisco,0,MLE,Senior,1,0,1,0,0,0,0,0,Middle
3.6,Constant Contact,Waltham,1995,29,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Drip, iContact, Mailchimp",90000,124000,107000.0,Waltham,1,Data scientist,Senior,1,1,0,0,1,1,1,0,NA
3.8,MIT Lincoln Laboratory,Lexington,1951,73,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,NA,91000,150000,120500.0,Lexington,1,Data scientist,NA,1,0,1,0,0,1,1,0,Corporate
3.3,Puget Sound Energy,Bellevue,1999,25,Company - Private,Utilities,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD),NA,91000,150000,120500.0,Bothell,0,Data scientist,NA,0,1,1,0,0,1,1,0,Corporate
3.7,Pacific Northwest National Laboratory,Richland,1965,59,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",91000,150000,120500.0,Richland,1,Data scientist,NA,0,0,0,0,0,0,0,0,Corporate
3.8,Analysis Group,Boston,1981,43,Private Practice / Firm,Consulting,Business Services,$100 to $500 million (USD),NA,91000,150000,120500.0,Boston,1,Director,NA,1,1,1,0,1,0,0,0,Corporate
3.2,US Pharmacopeia,Rockville,1820,204,Nonprofit Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),NA,91000,150000,120500.0,Rockville,1,Data scientist,NA,1,1,1,1,0,0,0,0,Corporate
4.6,Itlize Global,Piscataway,2010,14,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),NA,91000,150000,120500.0,Piscataway,1,Data scientist,NA,1,0,0,0,0,1,1,0,Middle
3.5,eBay,San Jose,1995,29,Company - Public,Internet,Information Technology,$10+ billion (USD),"Amazon, Apple",91000,150000,120500.0,San Jose,1,Data scientist,NA,1,0,1,1,0,0,1,0,Corporate
5.0,Paige,New York,2018,6,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,91000,150000,120500.0,New York,1,Data engineer,NA,1,1,1,0,1,0,0,0,Small
4.1,Shape Security,Mountain View,2011,13,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,91000,150000,120500.0,Santa Clara,0,Data engineer,NA,1,0,0,0,1,0,0,0,Middle
4.1,ABIOMED,Danvers,1981,43,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Covidien, Boston Scientific",91000,150000,120500.0,Danvers,1,Manager,Senior,1,1,1,1,0,0,0,1,Corporate
3.5,Comcast,Philadelphia,1963,61,Company - Public,NA,NA,$10+ billion (USD),"AT&T, Verizon",91000,150000,120500.0,New York,0,Data scientist,NA,1,0,1,1,1,0,0,0,Corporate
3.2,"Metronome, LLC",Fairfax,2011,13,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),NA,91000,150000,120500.0,Vienna,0,Data scientist,NA,1,0,1,0,0,1,0,0,Middle
5.0,SkillSoniq,Jersey City,0,0,Company - Public,NA,NA,Unknown / Non-Applicable,NA,91000,150000,120500.0,San Francisco,0,Data scientist,NA,1,0,1,0,0,0,0,0,NA
4.7,Lawrence Livermore National Lab,Livermore,1952,72,Government,Federal Agencies,Government,$1 to $2 billion (USD),"Los Alamos National Laboratory, NASA Jet Propulsion Laboratory, Sandia National Laboratories",91000,150000,120500.0,Livermore,1,Data scientist,NA,1,1,0,0,0,0,0,0,Corporate
3.8,FHLBank Pittsburgh,Pittsburgh,1932,92,Company - Private,Banks & Credit Unions,Finance,$1 to $2 billion (USD),NA,91000,150000,120500.0,Pittsburgh,1,Analyst,NA,0,0,0,1,1,0,0,0,Middle
3.6,Jacobs,Dallas,1947,77,Company - Public,Architectural & Engineering Services,Business Services,$10+ billion (USD),"Fluor, Bechtel, AECOM",91000,150000,120500.0,Herndon,0,Data scientist,NA,1,0,1,1,1,1,1,0,Corporate
4.8,Klaviyo,Boston,2012,12,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,91000,150000,120500.0,Boston,1,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
3.3,Underwriters Laboratories,Northbrook,1894,130,Company - Private,Consulting,Business Services,$2 to $5 billion (USD),"Intertek, SGS, Bureau Veritas",91000,150000,120500.0,Northbrook,1,Data scientist,NA,0,0,0,0,0,1,0,0,Corporate
3.7,Altus Group,Toronto,2005,19,Company - Public,Real Estate,Real Estate,$100 to $500 million (USD),NA,91000,150000,120500.0,Irvine,0,Data scientist,NA,1,1,1,1,1,0,0,1,Corporate
5.0,Jobot,Irvine,2018,6,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),NA,91000,150000,120500.0,Irvine,1,Data scientist,NA,1,1,1,1,0,0,0,0,Middle
0.0,Trovetechs Inc,Hillsborough,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,91000,150000,120500.0,San Francisco,0,Data scientist,NA,0,0,0,0,0,0,0,0,NA
3.4,Edmunds.com,Santa Monica,1966,58,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"TrueCar, Cars.com, Kelley Blue Book",141000,225000,183000.0,Santa Monica,1,Data scientist,Senior,1,1,1,1,1,0,0,0,Middle
5.0,Cohere Health,Boston,2019,5,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,141000,225000,183000.0,Boston,1,Data scientist,NA,1,1,1,0,0,0,0,0,Small
0.0,Trovetechs Inc,Hillsborough,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,141000,225000,183000.0,San Francisco,0,Data scientist,NA,0,0,0,0,0,0,0,0,NA
4.0,AstraZeneca,Cambridge,1913,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",141000,225000,183000.0,New York,0,Data scientist,Senior,1,0,0,0,0,0,0,0,Corporate
4.2,Oshkosh Corporation,Oshkosh,1917,107,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),"Lockheed Martin, Caterpillar, John Deere",141000,225000,183000.0,Oshkosh,1,Data scientist,NA,1,1,1,0,0,1,1,0,Corporate
4.3,Joby Aviation,Santa Cruz,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,141000,225000,183000.0,San Carlos,0,Data scientist,NA,1,1,1,0,1,1,0,0,Middle
3.4,Mackin,Pittsburgh,1960,64,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),NA,141000,225000,183000.0,Menlo Park,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
0.0,PETADATA,Fremont,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,141000,225000,183000.0,San Francisco,0,Data scientist,NA,1,1,1,1,0,0,0,1,Middle
4.4,VBeyond Corporation,Hillsborough,2006,18,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),NA,141000,225000,183000.0,Dallas,0,Data scientist,NA,1,0,0,0,0,0,0,0,Middle
3.5,Leidos,Reston,1969,55,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),NA,141000,225000,183000.0,Arlington,0,Data scientist,NA,1,0,0,0,1,0,0,0,Corporate
3.7,Take-Two,New York,1993,31,Company - Public,Video Games,Media,$1 to $2 billion (USD),"Activision Blizzard, Electronic Arts",141000,225000,183000.0,San Francisco,0,Data scientist,NA,1,1,1,1,1,1,0,0,Corporate
3.7,Colony Brands,Monroe,0,0,Company - Private,Food & Beverage Stores,Retail,$100 to $500 million (USD),NA,141000,225000,183000.0,Monroe,1,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
4.1,Capio Group,Goteborg,0,0,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,NA,141000,225000,183000.0,Sacramento,0,Data scientist,NA,1,0,1,0,0,0,0,0,Corporate
3.4,SleePare,New York,2017,7,Company - Private,Other Retail Stores,Retail,Unknown / Non-Applicable,NA,141000,225000,183000.0,New York,1,Data scientist,NA,1,0,1,0,0,1,0,0,Small
4.5,ShorePoint,Washington,2017,7,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,141000,225000,183000.0,Reston,0,Analyst,NA,0,1,1,1,0,0,0,0,Small
3.5,Dolphin,Lake Buena Vista,1990,34,Company - Private,"Hotels, Motels, & Resorts",Travel & Tourism,Unknown / Non-Applicable,NA,141000,225000,183000.0,New York,0,Data scientist,NA,1,0,1,0,0,1,0,0,Corporate
3.6,TE Connectivity,Schaffhausen,2007,17,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),NA,141000,225000,183000.0,Hampton,0,Data scientist,NA,0,0,0,0,0,0,0,0,Corporate
3.2,State of Virginia,Richmond,1788,236,Government,State & Regional Agencies,Government,$10+ billion (USD),NA,141000,225000,183000.0,Richmond,1,Data scientist,NA,1,0,1,0,0,0,1,1,Corporate
3.7,TA Digital,Newark,2000,24,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),NA,141000,225000,183000.0,New York,0,Data scientist,NA,1,0,1,0,1,0,0,1,Middle
4.0,Market America Inc,Greensboro,1992,32,Company - Private,Other Retail Stores,Retail,$100 to $500 million (USD),NA,141000,225000,183000.0,Monterey,0,Data scientist,NA,1,1,0,0,0,1,1,0,Middle
3.2,Triplebyte,San Francisco,2015,9,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,145000,225000,185000.0,Chicago,0,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
4.5,Kingfisher Systems,Falls Church,2005,19,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),NA,145000,225000,185000.0,McLean,0,Data scientist,NA,1,0,1,1,0,0,0,0,Middle
3.4,TrueAccord,San Francisco,2013,11,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,145000,225000,185000.0,NA,0,NA,NA,1,0,0,0,0,0,0,0,Middle
3.9,ALTA IT Services,Rockville,2004,20,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),NA,145000,225000,185000.0,Woodlawn,0,Data scientist,NA,1,0,1,1,0,0,0,0,Middle
3.2,Kollasoft Inc.,Scottsdale,0,0,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),NA,145000,225000,185000.0,NA,0,Data scientist,NA,1,1,0,0,0,0,0,0,Small
5.0,Kollasoft Inc.,Irving,0,0,Company - Public,NA,NA,Unknown / Non-Applicable,NA,145000,225000,185000.0,New York,0,Data scientist,NA,1,1,0,0,0,0,0,0,NA
3.4,ASRC Federal Holding Company,Beltsville,2003,21,Company - Private,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),NA,145000,225000,185000.0,Reston,0,Data scientist,NA,0,1,0,0,0,0,0,0,Corporate
4.4,Adwait Algorithm,Houston,2015,9,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,145000,225000,185000.0,New York,0,Data scientist,NA,1,0,1,0,0,1,1,0,Middle
3.8,Cook Children's Health Care System,Fort Worth,1918,106,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),"Children's Health, Texas Health Resources, Baylor Scott & White Health",145000,225000,185000.0,Fort Worth,1,Analyst,Senior,0,0,0,0,0,0,0,0,Corporate
3.8,Rubius Therapeutics,Cambridge,2013,11,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),NA,145000,225000,185000.0,Smithfield,0,Director,Senior,0,0,0,0,0,0,0,0,Middle
3.5,Cambridge FX,Toronto,1992,32,Company - Public,Financial Transaction Processing,Finance,$100 to $500 million (USD),NA,145000,225000,185000.0,Atlanta,0,Data scientist,NA,1,1,0,1,0,0,0,0,Middle
3.8,Metromile,San Francisco,2011,13,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,NA,145000,225000,185000.0,San Francisco,1,Data scientist,Senior,1,0,1,0,1,1,0,0,Middle
3.9,Criteo,Paris,2005,19,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),"MediaMath, Conversant, AppNexus",145000,225000,185000.0,Ann Arbor,0,Data scientist,NA,1,0,0,0,0,1,1,0,Corporate
3.4,Advance Sourcing Concepts,Pittsburgh,0,0,Company - Private,NA,NA,$1 to $5 million (USD),NA,145000,225000,185000.0,Pittsburgh,1,Data scientist,NA,1,0,1,0,1,0,0,0,Middle
3.8,Enterprise Solutions Inc,Naperville,2000,24,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),NA,145000,225000,185000.0,New York,0,Data scientist,NA,1,1,0,1,0,0,0,0,Middle
4.6,GreatAmerica Financial Services,Cedar Rapids,1992,32,Company - Private,Lending,Finance,$100 to $500 million (USD),NA,145000,225000,185000.0,Cedar Rapids,1,Analyst,NA,0,1,1,1,0,0,0,0,Middle
0.0,Microagility,Princeton,0,0,Company - Private,Consulting,Business Services,$1 to $5 million (USD),NA,145000,225000,185000.0,New York,0,Data scientist,NA,0,1,1,0,0,0,0,0,Small
4.6,"Conch Technologies, Inc",Memphis,0,0,Company - Private,Consulting,Business Services,$5 to $10 million (USD),NA,145000,225000,185000.0,Concord,0,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
3.9,GSK,Brentford,1830,194,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",145000,225000,185000.0,Richmond,0,NA,NA,0,0,0,0,1,0,0,0,Corporate
0.0,"Rainmaker Resources, LLC",Cincinnati,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,145000,225000,185000.0,Cincinnati,1,Data scientist,NA,0,1,0,0,0,0,0,0,Small
3.7,GovTech,Singapore,2016,8,Government,Federal Agencies,Government,Unknown / Non-Applicable,NA,79000,147000,113000.0,San Francisco,0,Data scientist,NA,1,1,0,1,0,0,0,0,Corporate
3.3,Intellectual Ventures,Bellevue,2000,24,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,NA,79000,147000,113000.0,Bellevue,1,Data scientist,NA,1,1,0,0,0,0,0,0,Middle
4.4,Rocket Lawyer,San Francisco,2008,16,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),NA,79000,147000,113000.0,San Francisco,1,Data engineer,NA,1,1,1,0,0,0,1,0,Middle
3.7,22nd Century Technologies,Somerset,1997,27,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),NA,79000,147000,113000.0,Oakland,0,Data scientist,NA,0,0,1,0,0,0,0,1,Corporate
3.3,Huxley,London,1995,29,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),NA,79000,147000,113000.0,San Francisco,0,Data scientist,NA,1,0,0,0,0,0,0,0,Middle
3.4,FM Systems,Raleigh,1984,40,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),"Archibus, iOffice, Planon",79000,147000,113000.0,Boston,0,Data scientist,NA,1,1,1,0,1,1,0,0,Middle
0.0,B4Corp,Leesburg,0,0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,79000,147000,113000.0,Reston,0,Data scientist,NA,1,1,1,0,0,0,0,0,Middle
3.7,Mteq,Lorton,1954,70,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",79000,147000,113000.0,Fort Belvoir,0,MLE,NA,1,0,0,0,0,0,0,0,Middle
3.7,Blue Cross and Blue Shield of North Carolina,Durham,1933,91,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),NA,79000,147000,113000.0,Durham,1,NA,Senior,1,1,1,0,1,1,0,1,Corporate
4.8,Jane Street,New York,2000,24,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,NA,79000,147000,113000.0,New York,1,MLE,NA,0,0,0,0,0,0,0,0,Middle
5.0,SSATI,Annapolis Junction,2003,21,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),NA,79000,147000,113000.0,McLean,0,Data scientist,NA,1,1,1,0,0,0,0,0,Small
3.9,Novartis,Basel,1996,28,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),NA,79000,147000,113000.0,Cambridge,0,Data scientist,Senior,0,0,0,0,0,0,0,0,Corporate
3.4,Solving IT International Inc,Chicago,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,79000,147000,113000.0,Chicago,1,Data scientist,NA,0,1,0,0,0,0,0,0,Middle
3.3,The Davey Tree Expert Company,Kent,1880,144,Self-employed,Timber Operations,Agriculture & Forestry,$1 to $2 billion (USD),"ACRT Services, Bartlett Tree Experts",79000,147000,113000.0,Kent,1,Data scientist,NA,1,1,1,0,0,0,0,0,Corporate
4.6,Centauri,Chantilly,1999,25,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"TASC, Vencore, Booz Allen Hamilton",79000,147000,113000.0,Reston,0,Data scientist,NA,0,0,1,0,0,0,0,0,Middle
0.0,Stride Search,Westlake Village,0,0,Company - Private,NA,NA,Less than $1 million (USD),NA,79000,147000,113000.0,San Francisco,0,Data scientist,NA,1,0,0,0,0,0,0,0,Small
2.6,Software Engineering Institute,Pittsburgh,1984,40,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,NA,79000,147000,113000.0,Pittsburgh,1,MLE,NA,1,0,0,0,0,0,0,0,Middle
3.8,Dermalogica,Carson,1986,38,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100 to $500 million (USD),"IMAGE Skincare, Aveda, Kiehl's",79000,147000,113000.0,Carson,1,Analyst,NA,1,0,1,1,0,0,0,0,Middle
4.8,TechProjects,North Brunswick,2011,13,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,79000,147000,113000.0,New York,0,Data scientist,NA,1,1,1,1,0,0,0,0,Small
3.9,7Park Data,New York,2012,12,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,NA,79000,147000,113000.0,New York,1,NA,NA,1,1,0,0,0,1,0,0,Middle
4.0,Netskope,Santa Clara,2012,12,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Skyhigh Networks, Zscaler, NortonLifeLock",122000,146000,134000.0,Santa Clara,1,Data scientist,NA,1,1,0,0,0,1,0,0,Middle
4.2,Eversight,Palo Alto,2013,11,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),NA,122000,146000,134000.0,Palo Alto,1,Data scientist,NA,1,0,0,0,0,0,0,0,Middle
3.7,Protolabs,Maple Plain,1999,25,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100 to $500 million (USD),NA,122000,146000,134000.0,Maple Plain,1,Analyst,Senior,0,0,1,0,0,0,0,0,Corporate
3.0,Ameritas Life Insurance Corp,Lincoln,1887,137,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),NA,122000,146000,134000.0,Cincinnati,0,Data scientist,NA,0,0,0,0,0,0,0,0,Corporate
3.5,Western Digital,San Jose,1970,54,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Seagate Technology, Toshiba",122000,146000,134000.0,San Jose,1,Data engineer,NA,1,0,0,0,1,1,1,0,Corporate
2.9,"Shimento, Inc.",Benicia,0,0,Company - Private,NA,NA,$1 to $5 million (USD),NA,122000,146000,134000.0,Santa Clara,0,Data scientist,NA,1,0,1,0,0,1,1,0,Small
5.0,Averity,New York,2014,10,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,NA,122000,146000,134000.0,New York,1,Data scientist,NA,0,0,0,0,0,0,0,0,Small
4.7,Praxis Engineering,Annapolis Junction,2002,22,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Raytheon Technologies, Northrop Grumman, Booz Allen Hamilton",122000,146000,134000.0,Chantilly,0,Data scientist,NA,0,0,1,0,1,0,0,0,Middle
0.0,Point72 Ventures,NA,0,0,NA,NA,NA,NA,NA,122000,146000,134000.0,Palo Alto,0,Data scientist,NA,0,0,0,0,0,0,0,0,NA
4.5,Johns Hopkins University Applied Physics Laboratory,Laurel,1942,82,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman",122000,146000,134000.0,Laurel,1,NA,NA,0,1,0,0,0,1,0,0,Corporate
4.9,Cambridge Mobile Telematics,Cambridge,2010,14,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,122000,146000,134000.0,Cambridge,1,Data scientist,NA,1,0,0,0,1,1,0,0,Small
4.6,Blend360,Columbia,2002,22,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,NA,122000,146000,134000.0,Columbia,1,Data engineer,NA,1,0,1,0,1,1,1,1,Middle
5.0,Phoenix Operations Group,Woodbine,2011,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),NA,122000,146000,134000.0,Annapolis Junction,0,Data scientist,NA,1,0,0,0,0,1,0,0,Small
3.9,Nolij Consulting,Vienna,2012,12,Company - Public,Consulting,Business Services,$1 to $5 million (USD),NA,122000,146000,134000.0,Falls Church,0,Analyst,NA,1,1,1,1,0,0,0,0,Middle
0.0,Hatch Data Inc,NA,0,0,NA,NA,NA,NA,NA,122000,146000,134000.0,San Francisco,0,Data scientist,NA,1,0,0,0,1,1,0,0,NA
3.5,Maxar Technologies,Westminster,0,0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),NA,122000,146000,134000.0,Herndon,0,Data scientist,Senior,1,1,1,0,0,0,0,0,Corporate
4.3,Quick Base,Cambridge,1999,25,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,112000,116000,114000.0,Cambridge,1,Data scientist,NA,1,1,1,1,0,0,0,0,Middle
3.7,Takeda,OSAKA,1781,243,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",112000,116000,114000.0,Cambridge,0,Data scientist,NA,1,0,1,0,0,1,0,0,Corporate
3.5,Maxar Technologies,Westminster,0,0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),NA,112000,116000,114000.0,Herndon,0,Data scientist,NA,1,0,1,1,0,1,1,0,Corporate
3.9,Southwest Research Institute,San Antonio,1947,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",112000,116000,114000.0,Oklahoma City,0,NA,NA,1,1,0,0,0,0,0,0,Corporate
4.7,Compass Consulting Group,Danville,2008,16,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,NA,112000,116000,114000.0,Thousand Oaks,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
4.8,Klaviyo,Boston,2012,12,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,112000,116000,114000.0,Boston,1,NA,NA,1,0,0,0,0,0,0,0,Middle
4.0,AstraZeneca,Cambridge,1913,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",112000,116000,114000.0,Gaithersburg,0,Data scientist,NA,1,0,1,0,1,1,1,1,Corporate
4.4,"SolutionIT, Inc.",Wilmington,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,112000,116000,114000.0,Edison,0,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
3.2,Perspecta,Chantilly,2018,6,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,NA,112000,116000,114000.0,Adelphi,0,Data scientist,NA,1,0,0,0,0,0,1,0,Corporate
